relative_path,class,split
train/aspirin/aspirin_a7ed4c76-a5b5-44f7-866f-f43790e45c78_00222.jpg,aspirin,train
train/aspirin/aspirin_fc60af2f-83cb-99ea-e053-6394a90a0b3b_00050.jpg,aspirin,train
train/aspirin/aspirin_e82d02d5-3e44-a8f8-e053-2a95a90a2688_00256.jpg,aspirin,train
train/aspirin/aspirin_4491faca-f30b-4eb0-bea9-f518f6b2f095_00379.jpg,aspirin,train
train/aspirin/aspirin_3a85be2d-6548-4de5-8109-60e1ca2bfca3_00102.jpg,aspirin,train
train/aspirin/aspirin_8ae16aa2-54bc-4c1a-aa36-93524199a67b_00368.jpg,aspirin,train
train/aspirin/aspirin_a7e27000-a26b-46c2-823e-663f4e76db74_00409.jpg,aspirin,train
train/aspirin/aspirin_cc7013ea-cf30-6f59-e053-2a95a90a1148_00331.jpg,aspirin,train
train/aspirin/aspirin_04805d9c-d959-4870-a185-48b58a880880_00259.jpg,aspirin,train
train/aspirin/aspirin_21042405-9c7e-4a72-8984-27ad3433eaa9_00304.jpg,aspirin,train
train/aspirin/aspirin_b60df498-07db-500b-e053-2a95a90aff6a_00157.jpg,aspirin,train
train/aspirin/aspirin_a0d8ee59-1ce0-4ddd-a90c-54adb512540c_00382.jpg,aspirin,train
train/aspirin/aspirin_0e5e3842-fc6c-4a24-8e5c-522701f7c291_00072.jpg,aspirin,train
train/aspirin/aspirin_2f32b096-d29a-c7c7-e063-6294a90a2bbe_00228.jpg,aspirin,train
train/aspirin/aspirin_926fe7b6-9607-469f-912f-4019891067a9_00232.jpg,aspirin,train
train/aspirin/aspirin_1fb5e871-45fd-46fe-bf73-5192f8316e8e_00394.jpg,aspirin,train
train/aspirin/aspirin_e729319a-6a2c-bfe6-e053-2a95a90a4620_00281.jpg,aspirin,train
train/aspirin/aspirin_cfe9dc65-dfbb-4c36-a8c9-57bb460a8d97_00371.jpg,aspirin,train
train/aspirin/aspirin_a2b30c27-b836-f09f-e053-2995a90ac383_00042.jpg,aspirin,train
train/aspirin/aspirin_ad0d6a5c-eee9-406c-8d7f-1df9b45f5340_00376.jpg,aspirin,train
train/aspirin/aspirin_1d6552e8-4f89-411f-a352-8f7835851fc0_00427.jpg,aspirin,train
train/aspirin/aspirin_59482917-f80b-4bed-9218-068b35366eb3_00356.jpg,aspirin,train
train/aspirin/aspirin_6e30ae50-1a6c-474e-8f24-9e220522a04c_00139.jpg,aspirin,train
train/aspirin/aspirin_bbed29a1-3c52-3531-e053-2995a90a686c_00359.jpg,aspirin,train
train/aspirin/aspirin_7d88f156-d361-4249-b70d-4bbcd5ba30b7_00005.jpg,aspirin,train
train/aspirin/aspirin_3ca776c2-47ed-5107-e063-6394a90ac5df_00308.jpg,aspirin,train
train/aspirin/aspirin_df7835c9-f10f-40c6-8955-61423d94b677_00296.jpg,aspirin,train
train/aspirin/aspirin_35005045-57b2-4ffe-ab70-22d570c1b161_00064.jpg,aspirin,train
train/aspirin/aspirin_093a7c26-f2b1-4416-b193-81133d247d2e_00307.jpg,aspirin,train
train/aspirin/aspirin_f9012cfa-9184-ec4c-e053-6294a90a6810_00319.jpg,aspirin,train
train/aspirin/aspirin_f052512b-e55a-4369-8c9c-453c9a5686a3_00403.jpg,aspirin,train
train/aspirin/aspirin_30f77d4d-839e-4d96-9f24-0254e6a47b81_00270.jpg,aspirin,train
train/aspirin/aspirin_d4325b17-23bc-44ac-868d-bb0886853a73_00186.jpg,aspirin,train
train/aspirin/aspirin_324937c3-c558-bc79-e063-6294a90acc8e_00449.jpg,aspirin,train
train/aspirin/aspirin_bbee8ee4-e09d-3ba6-e053-2a95a90af647_00217.jpg,aspirin,train
train/aspirin/aspirin_cc865351-34e8-4e8e-b8bf-23336c45bc61_00184.jpg,aspirin,train
train/aspirin/aspirin_c7006775-bd5b-412f-963d-ce5a158216c5_00183.jpg,aspirin,train
train/aspirin/aspirin_ba9ba697-d3df-49d7-e053-2a95a90af406_00250.jpg,aspirin,train
train/aspirin/aspirin_56822785-d5fb-4869-971e-5de637c2eda8_00273.jpg,aspirin,train
train/aspirin/aspirin_9623d9c6-f241-bf4a-e053-2a95a90a4eb5_00277.jpg,aspirin,train
train/aspirin/aspirin_ea2ef485-429e-4c63-ba7b-0a6b32892ad2_00401.jpg,aspirin,train
train/aspirin/aspirin_58d78805-3e8c-4859-b2e0-e3089f925280_00125.jpg,aspirin,train
train/aspirin/aspirin_e1c8d0ed-da1d-4b1a-9a85-7b8532775f87_00383.jpg,aspirin,train
train/aspirin/aspirin_9f919a48-ffd8-49fa-b6fd-ec71cc12e64b_00305.jpg,aspirin,train
train/aspirin/aspirin_2777beea-06d7-4ff5-ae4a-ad7a117dfb62_00011.jpg,aspirin,train
train/aspirin/aspirin_9b1201af-c802-4e19-b192-bbbf34367db4_00429.jpg,aspirin,train
train/aspirin/aspirin_f1fecbb0-5b55-fe8f-e053-2995a90a0977_00028.jpg,aspirin,train
train/aspirin/aspirin_b8f6e486-5332-4c46-ab6c-7de04c91c60b_00417.jpg,aspirin,train
train/aspirin/aspirin_bbee8ee4-e09d-3ba6-e053-2a95a90af647_00216.jpg,aspirin,train
train/aspirin/aspirin_d9caee45-be43-45ec-927f-e7fec5c14f07_00009.jpg,aspirin,train
train/aspirin/aspirin_c0b61606-1234-4db5-a87c-9d10bf2d5396_00335.jpg,aspirin,train
train/aspirin/aspirin_e5ea9e50-2b4b-1070-e053-2a95a90abba6_00026.jpg,aspirin,train
train/aspirin/aspirin_9626b3b2-c8ba-5a58-e053-2995a90a35c8_00278.jpg,aspirin,train
train/aspirin/aspirin_f77f8ef5-4aa8-fa80-e053-6394a90a70c2_00286.jpg,aspirin,train
train/aspirin/aspirin_bd49121c-7cba-c51f-e053-2995a90a921e_00044.jpg,aspirin,train
train/aspirin/aspirin_c36f849a-7c40-428d-9a14-1dbd61f114df_00227.jpg,aspirin,train
train/aspirin/aspirin_44730dfb-5062-4015-924b-c30b6c2b19c2_00364.jpg,aspirin,train
train/aspirin/aspirin_7f0f8b3c-c226-4a3a-af46-a708f345e4f5_00012.jpg,aspirin,train
train/aspirin/aspirin_ddd78b28-6e10-4708-bed1-8aea087b3d82_00346.jpg,aspirin,train
train/aspirin/aspirin_696f55b1-536c-40c4-91f7-b572c39220db_00388.jpg,aspirin,train
train/aspirin/aspirin_7f0f8b3c-c226-4a3a-af46-a708f345e4f5_00015.jpg,aspirin,train
train/aspirin/aspirin_3a85be2d-6548-4de5-8109-60e1ca2bfca3_00100.jpg,aspirin,train
train/aspirin/aspirin_f1cd0d59-12a8-4ff2-942a-6faa6907ef05_00193.jpg,aspirin,train
train/aspirin/aspirin_04805d9c-d959-4870-a185-48b58a880880_00261.jpg,aspirin,train
train/aspirin/aspirin_cc7013ea-cf30-6f59-e053-2a95a90a1148_00333.jpg,aspirin,train
train/aspirin/aspirin_6ab08633-5d5a-42b2-e053-2991aa0ab41a_00237.jpg,aspirin,train
train/aspirin/aspirin_d4325b17-23bc-44ac-868d-bb0886853a73_00187.jpg,aspirin,train
train/aspirin/aspirin_75862805-2cfe-fb45-e053-2991aa0a1403_00039.jpg,aspirin,train
train/aspirin/aspirin_468f4a2f-60f7-4808-95d7-a00be1bb112f_00446.jpg,aspirin,train
train/aspirin/aspirin_372be427-acbd-c10c-e063-6294a90a572d_00392.jpg,aspirin,train
train/aspirin/aspirin_7776aae6-3cbd-4aed-9aac-4bed80339e27_00142.jpg,aspirin,train
train/aspirin/aspirin_82cc404b-fcf5-4e48-ab1a-09d8c47f9e04_00447.jpg,aspirin,train
train/aspirin/aspirin_aa50f1a0-8c7b-4906-92e7-f339da7ad3fc_00345.jpg,aspirin,train
train/aspirin/aspirin_2553d0cb-3f5c-7ea0-e063-6294a90a3cd4_00424.jpg,aspirin,train
train/aspirin/aspirin_503408ed-e799-48a0-8d38-3034f4a0ead5_00425.jpg,aspirin,train
train/aspirin/aspirin_3a85be2d-6548-4de5-8109-60e1ca2bfca3_00101.jpg,aspirin,train
train/aspirin/aspirin_a876daa7-ade3-497d-87bb-46d6e4dc185a_00314.jpg,aspirin,train
train/aspirin/aspirin_0c3d52c6-b292-2315-e063-6294a90a6361_00002.jpg,aspirin,train
train/aspirin/aspirin_1c7369ea-46b6-407c-aa4b-048eb72ff03f_00233.jpg,aspirin,train
train/aspirin/aspirin_17216bf3-bed0-4d7a-994e-76a0e4c79c5c_00290.jpg,aspirin,train
train/aspirin/aspirin_bae80044-ad7f-3bf5-e053-2995a90a42f9_00253.jpg,aspirin,train
train/aspirin/aspirin_bbee8ee4-e09d-3ba6-e053-2a95a90af647_00215.jpg,aspirin,train
train/aspirin/aspirin_5b5c2fd2-7ebf-4970-af68-3bef9ccddf91_00057.jpg,aspirin,train
train/aspirin/aspirin_72e7ff12-c7bd-447d-8da6-fdfffc55f274_00230.jpg,aspirin,train
train/aspirin/aspirin_31212c97-9975-427e-bc3d-f7125f30299a_00094.jpg,aspirin,train
train/aspirin/aspirin_31ef6d07-d314-4d09-abcd-389ba66cbcc5_00209.jpg,aspirin,train
train/aspirin/aspirin_c5fa6660-a549-49ff-ac2b-5799afa22ec5_00182.jpg,aspirin,train
train/aspirin/aspirin_746059b3-ed18-4a81-a70e-4d758e048d8e_00004.jpg,aspirin,train
train/aspirin/aspirin_5be36a7f-7d1f-468d-9c29-92c8cd3ef1bc_00038.jpg,aspirin,train
train/aspirin/aspirin_3165b0a3-556b-6abe-e063-6394a90a7682_00023.jpg,aspirin,train
train/aspirin/aspirin_8b2a1a27-ee41-4960-87ee-aaca181ce8d2_00054.jpg,aspirin,train
train/aspirin/aspirin_9b2b053c-11e7-8169-e053-2995a90ae336_00244.jpg,aspirin,train
train/aspirin/aspirin_bae7a52f-504b-416e-afdd-e6853e2d5944_00158.jpg,aspirin,train
train/aspirin/aspirin_a395acf4-f487-4c98-8c44-ca2aaaf72deb_00373.jpg,aspirin,train
train/aspirin/aspirin_1754a9f2-e7e5-4efb-a728-6ba2a7155d11_00085.jpg,aspirin,train
train/aspirin/aspirin_59482917-f80b-4bed-9218-068b35366eb3_00353.jpg,aspirin,train
train/aspirin/aspirin_b670a898-2360-76e2-e053-2a95a90a3380_00067.jpg,aspirin,train
train/aspirin/aspirin_50f72713-50f5-4bab-9e96-b9fa73c9df1f_00107.jpg,aspirin,train
train/aspirin/aspirin_41386de5-5857-efab-e063-6294a90afd9c_00104.jpg,aspirin,train
train/aspirin/aspirin_88f425df-712d-4911-824b-94085c7190b6_00381.jpg,aspirin,train
train/aspirin/aspirin_7f0f8b3c-c226-4a3a-af46-a708f345e4f5_00014.jpg,aspirin,train
train/aspirin/aspirin_0b27c0fd-7ea8-4588-9169-5ad4e8df77ef_00393.jpg,aspirin,train
train/aspirin/aspirin_6fa1c707-bd42-455b-90a3-2c2a11acc683_00003.jpg,aspirin,train
train/aspirin/aspirin_ea4cf2d5-477c-4c3f-b50c-f695a9b38be8_00068.jpg,aspirin,train
train/aspirin/aspirin_0cc46a81-54c9-44b7-b384-79d25255eff2_00320.jpg,aspirin,train
train/aspirin/aspirin_0c6ae05f-760f-34d1-e054-00144ff88e88_00436.jpg,aspirin,train
train/aspirin/aspirin_2f6ec676-3832-420e-be91-fce83f6586c8_00395.jpg,aspirin,train
train/aspirin/aspirin_dabd741e-e11c-52c1-e053-2a95a90a91d5_00254.jpg,aspirin,train
train/aspirin/aspirin_e87c2874-2a95-6839-e053-2a95a90ad14b_00283.jpg,aspirin,train
train/aspirin/aspirin_00d9ab0d-ff25-784f-e063-6294a90a8497_00340.jpg,aspirin,train
train/aspirin/aspirin_c340c5ef-e15d-53ce-e053-2995a90a73e7_00007.jpg,aspirin,train
train/aspirin/aspirin_3165b0a3-556b-6abe-e063-6394a90a7682_00021.jpg,aspirin,train
train/aspirin/aspirin_85a3b808-b476-f2f0-e053-2a91aa0af21f_00017.jpg,aspirin,train
train/aspirin/aspirin_dbb0d067-71f0-45e4-bc98-548cf4a90b3a_00079.jpg,aspirin,train
train/aspirin/aspirin_437e4fd9-c7d9-77d6-e063-6294a90a22b7_00076.jpg,aspirin,train
train/aspirin/aspirin_7f0f8b3c-c226-4a3a-af46-a708f345e4f5_00013.jpg,aspirin,train
train/aspirin/aspirin_ba27f2c3-da62-41d7-bc4b-76f65b2c0446_00315.jpg,aspirin,train
train/aspirin/aspirin_3ca80d74-1e8b-49d9-e063-6394a90a4312_00309.jpg,aspirin,train
train/aspirin/aspirin_bae7a52f-504b-416e-afdd-e6853e2d5944_00159.jpg,aspirin,train
train/aspirin/aspirin_5ebd04d8-52c7-4c72-a4c1-fc7fd488ea24_00414.jpg,aspirin,train
train/aspirin/aspirin_d81aec73-c7c1-4c52-80f6-fb0e32caf7aa_00338.jpg,aspirin,train
train/aspirin/aspirin_59482917-f80b-4bed-9218-068b35366eb3_00351.jpg,aspirin,train
train/aspirin/aspirin_cf3139a5-e36e-48e3-bb6c-e102b0cec555_00399.jpg,aspirin,train
train/aspirin/aspirin_bbee8ee4-e09d-3ba6-e053-2a95a90af647_00218.jpg,aspirin,train
train/aspirin/aspirin_bae7a52f-504b-416e-afdd-e6853e2d5944_00175.jpg,aspirin,train
val/aspirin/aspirin_e9b1cf21-b0a3-43b6-9ea6-3df62c0e43ed_00422.jpg,aspirin,val
val/aspirin/aspirin_5bd4b935-f003-7df8-e053-2a91aa0a5d79_00443.jpg,aspirin,val
val/aspirin/aspirin_6deb854f-863e-24ad-e053-2991aa0afb17_00138.jpg,aspirin,val
val/aspirin/aspirin_226173d4-b6d5-4fe6-b24e-1cc5d1b31c88_00090.jpg,aspirin,val
val/aspirin/aspirin_4ba6eed3-004a-4576-b7f7-685fae49cf6a_00410.jpg,aspirin,val
val/aspirin/aspirin_055d8420-c189-4a9e-acdc-21627935c8eb_00407.jpg,aspirin,val
val/aspirin/aspirin_9b28fed0-a993-ca72-e053-2995a90ac7fd_00242.jpg,aspirin,val
val/aspirin/aspirin_510f35bb-a439-4ee5-9111-166a3b240cc1_00108.jpg,aspirin,val
val/aspirin/aspirin_59482917-f80b-4bed-9218-068b35366eb3_00354.jpg,aspirin,val
val/aspirin/aspirin_cfe9dc65-dfbb-4c36-a8c9-57bb460a8d97_00370.jpg,aspirin,val
val/aspirin/aspirin_226173d4-b6d5-4fe6-b24e-1cc5d1b31c88_00091.jpg,aspirin,val
val/aspirin/aspirin_58d78805-3e8c-4859-b2e0-e3089f925280_00110.jpg,aspirin,val
val/aspirin/aspirin_bae7a52f-504b-416e-afdd-e6853e2d5944_00174.jpg,aspirin,val
val/aspirin/aspirin_63fcd93a-b1db-44ba-8f2b-055a7deb205d_00367.jpg,aspirin,val
val/aspirin/aspirin_ff57b70f-6f38-441c-943b-937730ba188c_00339.jpg,aspirin,val
val/aspirin/aspirin_d97073cd-b5d7-8c09-e053-2a95a90a8938_00347.jpg,aspirin,val
val/aspirin/aspirin_23b29044-6389-42ea-839a-5351557a6ce3_00199.jpg,aspirin,val
val/aspirin/aspirin_14cb1d2d-95b8-447e-8d79-e6ec82c0e431_00204.jpg,aspirin,val
val/aspirin/aspirin_531ab703-179a-70ad-e054-00144ff88e88_00037.jpg,aspirin,val
val/aspirin/aspirin_0ae64cdb-4ea0-23af-e054-00144ff88e88_00032.jpg,aspirin,val
val/aspirin/aspirin_566dbd02-5e04-4461-8f5f-9fb58a42a375_00408.jpg,aspirin,val
val/aspirin/aspirin_c46688ec-e976-4f76-9265-645f59970ff5_00329.jpg,aspirin,val
val/aspirin/aspirin_39e142a7-8590-4e1e-8319-6904fb57cc8a_00099.jpg,aspirin,val
val/aspirin/aspirin_58a371d4-1f00-4fda-8e08-80610c58505a_00056.jpg,aspirin,val
val/aspirin/aspirin_c5fa6660-a549-49ff-ac2b-5799afa22ec5_00181.jpg,aspirin,val
val/aspirin/aspirin_d4325b17-23bc-44ac-868d-bb0886853a73_00185.jpg,aspirin,val
val/aspirin/aspirin_955484a6-2a7a-4b15-a9b4-e888ed5de04c_00344.jpg,aspirin,val
val/aspirin/aspirin_d4325b17-23bc-44ac-868d-bb0886853a73_00188.jpg,aspirin,val
val/aspirin/aspirin_979973c1-661a-4384-8b92-fd901ebde558_00378.jpg,aspirin,val
val/aspirin/aspirin_56822785-d5fb-4869-971e-5de637c2eda8_00271.jpg,aspirin,val
val/aspirin/aspirin_e130831a-ec50-467a-9e5c-ba6ebc7bef3c_00390.jpg,aspirin,val
val/aspirin/aspirin_e82d02d5-3e44-a8f8-e053-2a95a90a2688_00255.jpg,aspirin,val
val/aspirin/aspirin_f7ca9f4a-f8ef-46d2-9536-b69541e6653d_00365.jpg,aspirin,val
val/aspirin/aspirin_53188c41-3f13-311b-e054-00144ff88e88_00036.jpg,aspirin,val
val/aspirin/aspirin_31ef6d07-d314-4d09-abcd-389ba66cbcc5_00210.jpg,aspirin,val
val/aspirin/aspirin_4a1e9c79-5036-4c69-82f9-e48abc972b47_00437.jpg,aspirin,val
val/aspirin/aspirin_cc7013ea-cf30-6f59-e053-2a95a90a1148_00334.jpg,aspirin,val
val/aspirin/aspirin_904a2b21-d911-40c3-9e4b-59543ea5be4f_00415.jpg,aspirin,val
val/aspirin/aspirin_3caa4adf-abe3-67c3-e063-6294a90a87a4_00312.jpg,aspirin,val
val/aspirin/aspirin_9f9355f7-024a-4adc-bb4c-2d9c0dd0cb77_00146.jpg,aspirin,val
val/aspirin/aspirin_04805d9c-d959-4870-a185-48b58a880880_00260.jpg,aspirin,val
val/aspirin/aspirin_1269d069-afaf-4ca5-b369-f74249a348db_00207.jpg,aspirin,val
val/aspirin/aspirin_1269d069-afaf-4ca5-b369-f74249a348db_00206.jpg,aspirin,val
val/aspirin/aspirin_ba106b20-32ac-df90-e053-2995a90adaef_00249.jpg,aspirin,val
val/aspirin/aspirin_577035a5-88ab-431c-8598-7a19dd633fe9_00300.jpg,aspirin,val
val/aspirin/aspirin_f9012cfa-9184-ec4c-e053-6294a90a6810_00318.jpg,aspirin,val
val/aspirin/aspirin_f837c31f-24e5-a8df-e053-6394a90a0b36_00196.jpg,aspirin,val
val/aspirin/aspirin_9e459853-5951-4ae7-88a6-85b502e9dd41_00350.jpg,aspirin,val
val/aspirin/aspirin_1557bd9b-3e7c-4769-e063-6394a90a9d91_00084.jpg,aspirin,val
val/aspirin/aspirin_99de2c41-59b0-42e7-847e-e51229c6164f_00313.jpg,aspirin,val
val/aspirin/aspirin_bd69d3d2-5d38-47c6-98a6-124f7a43b8b0_00398.jpg,aspirin,val
val/aspirin/aspirin_da05a1a1-35b4-4787-8c56-12e369f18ff0_00058.jpg,aspirin,val
val/aspirin/aspirin_f77f8ef5-4aa8-fa80-e053-6394a90a70c2_00287.jpg,aspirin,val
val/aspirin/aspirin_e87c2874-2a95-6839-e053-2a95a90ad14b_00282.jpg,aspirin,val
val/aspirin/aspirin_606067bb-b07f-444e-9465-d1e187735f3a_00361.jpg,aspirin,val
val/aspirin/aspirin_61ca2af1-081c-411c-90ce-ec6d9e3157b2_00133.jpg,aspirin,val
val/aspirin/aspirin_9623d9c6-f241-bf4a-e053-2a95a90a4eb5_00275.jpg,aspirin,val
test/aspirin/aspirin_f837c31f-24e5-a8df-e053-6394a90a0b36_00198.jpg,aspirin,test
test/aspirin/aspirin_070d5713-e018-2913-e054-00144ff8d46c_00030.jpg,aspirin,test
test/aspirin/aspirin_ba106b20-32ac-df90-e053-2995a90adaef_00248.jpg,aspirin,test
test/aspirin/aspirin_00d9ab0d-ff25-784f-e063-6294a90a8497_00341.jpg,aspirin,test
test/aspirin/aspirin_7588ea67-68a9-4dc0-e053-2991aa0aa471_00040.jpg,aspirin,test
test/aspirin/aspirin_ecdf88f6-6f4a-4f65-bb22-df2311360ad3_00448.jpg,aspirin,test
test/aspirin/aspirin_17009501-674d-c839-e063-6294a90a59fa_00268.jpg,aspirin,test
test/aspirin/aspirin_eb6026d5-d88a-f6b3-e053-2a95a90a5b20_00191.jpg,aspirin,test
test/aspirin/aspirin_c2232241-6e57-1427-e053-2995a90a488a_00046.jpg,aspirin,test
test/aspirin/aspirin_c55304be-bfc0-46a8-a37e-2e6ba9098394_00077.jpg,aspirin,test
test/aspirin/aspirin_2bacffd1-4870-73af-e063-6294a90a19c8_00053.jpg,aspirin,test
test/aspirin/aspirin_d60aed37-3a9e-46d1-e053-2995a90a1d1f_00386.jpg,aspirin,test
test/aspirin/aspirin_ec04eb5d-96c0-ddb4-e053-2a95a90a4a92_00377.jpg,aspirin,test
test/aspirin/aspirin_f7a5d612-443c-4701-ad3b-8eb53c87bece_00010.jpg,aspirin,test
test/aspirin/aspirin_201f101a-3b53-4349-896c-6b86cdd9b831_00297.jpg,aspirin,test
test/aspirin/aspirin_04805d9c-d959-4870-a185-48b58a880880_00262.jpg,aspirin,test
test/aspirin/aspirin_e51fc0d6-9b32-478c-bab7-328013e692b0_00049.jpg,aspirin,test
test/aspirin/aspirin_04805d9c-d959-4870-a185-48b58a880880_00264.jpg,aspirin,test
test/aspirin/aspirin_14bcbaf9-76b6-f8ba-e063-6294a90a91f6_00267.jpg,aspirin,test
test/aspirin/aspirin_049ec1aa-66b3-9273-e063-6294a90a221b_00001.jpg,aspirin,test
test/aspirin/aspirin_cc18e8e1-652e-44da-a9d7-e56cebda55a1_00008.jpg,aspirin,test
test/aspirin/aspirin_3b84746f-05ab-4f88-b9ae-efb8c5dfc233_00074.jpg,aspirin,test
test/aspirin/aspirin_a524c36a-38f3-4266-8f45-589e19400328_00246.jpg,aspirin,test
test/aspirin/aspirin_9b28fed0-a993-ca72-e053-2995a90ac7fd_00238.jpg,aspirin,test
test/aspirin/aspirin_9a633bfa-188a-dd42-e053-2995a90ad3aa_00358.jpg,aspirin,test
test/aspirin/aspirin_519eb216-9fa6-4d60-a2a4-3310bdb5b4ab_00416.jpg,aspirin,test
test/aspirin/aspirin_75894849-a0ba-57be-e053-2a91aa0a049a_00025.jpg,aspirin,test
test/aspirin/aspirin_98ab6fb7-c7e5-45ab-97c3-81d422f8a843_00006.jpg,aspirin,test
test/aspirin/aspirin_4138d4c0-baa5-1f20-e063-6394a90a788f_00106.jpg,aspirin,test
test/aspirin/aspirin_d8b5d5b4-44d2-4f8f-8c11-e4fc96504f59_00189.jpg,aspirin,test
test/aspirin/aspirin_5a6385b2-6d1d-4cd3-8e17-a273ed310628_00130.jpg,aspirin,test
test/aspirin/aspirin_6271b34b-55a0-40a8-e053-2a91aa0acb22_00134.jpg,aspirin,test
test/aspirin/aspirin_0f2aa75e-534f-478b-811e-fb492b7af9bb_00052.jpg,aspirin,test
test/aspirin/aspirin_fe9bf032-fc8b-4b2d-8c6b-acdbe1f320bf_00391.jpg,aspirin,test
test/aspirin/aspirin_4918eb8e-be5d-40b6-88fd-a941bdc4247f_00372.jpg,aspirin,test
test/aspirin/aspirin_75894849-a0ba-57be-e053-2a91aa0a049a_00024.jpg,aspirin,test
test/aspirin/aspirin_f837c31f-24e5-a8df-e053-6394a90a0b36_00197.jpg,aspirin,test
test/aspirin/aspirin_db187226-0770-4934-90a4-c6ca50bdecef_00389.jpg,aspirin,test
test/aspirin/aspirin_9e09b4fb-e015-45ea-8b1c-27faf65572aa_00369.jpg,aspirin,test
test/aspirin/aspirin_c0a92873-0914-6a86-e053-2995a90ac41c_00045.jpg,aspirin,test
test/aspirin/aspirin_1c7369ea-46b6-407c-aa4b-048eb72ff03f_00234.jpg,aspirin,test
test/aspirin/aspirin_1e2a07ab-23e6-49b4-a676-212dc6880f14_00089.jpg,aspirin,test
test/aspirin/aspirin_e9534a13-ee8f-470f-8dd1-8ef0ce68526a_00062.jpg,aspirin,test
test/aspirin/aspirin_2c5e80e8-a979-45fb-9297-8ff294280c25_00342.jpg,aspirin,test
test/aspirin/aspirin_749e2be2-594a-4052-8fa5-45c9ade2d23c_00221.jpg,aspirin,test
test/aspirin/aspirin_e05140fa-9766-4f97-bffc-e36a01b9d38f_00018.jpg,aspirin,test
test/aspirin/aspirin_18e00303-9db1-4f70-a4f1-8b590fa959d7_00302.jpg,aspirin,test
test/aspirin/aspirin_f2eb9575-d527-44c7-aa5e-efabfd9a0278_00195.jpg,aspirin,test
test/aspirin/aspirin_72b16a5c-825f-4f3f-a8b3-b723e4242da7_00201.jpg,aspirin,test
test/aspirin/aspirin_bae80044-ad7f-3bf5-e053-2995a90a42f9_00252.jpg,aspirin,test
test/aspirin/aspirin_f77c9554-d1c2-1682-e053-6294a90ac572_00285.jpg,aspirin,test
test/aspirin/aspirin_049e9cd3-51f7-edf0-e063-6394a90a475d_00000.jpg,aspirin,test
test/aspirin/aspirin_1e2a07ab-23e6-49b4-a676-212dc6880f14_00087.jpg,aspirin,test
test/aspirin/aspirin_ddbcf5d6-183b-4080-a788-e870b4f88590_00385.jpg,aspirin,test
test/aspirin/aspirin_369cb8a3-e1e4-4150-859d-4f788436ddca_00328.jpg,aspirin,test
test/aspirin/aspirin_356e4ff4-a7f1-4a50-9b86-2555e232b300_00235.jpg,aspirin,test
test/aspirin/aspirin_5cefc706-4930-40e5-bca1-19f03420a362_00366.jpg,aspirin,test
test/aspirin/aspirin_188de17c-36aa-41ae-9d84-d1b8c4ea6957_00208.jpg,aspirin,test
test/aspirin/aspirin_226173d4-b6d5-4fe6-b24e-1cc5d1b31c88_00093.jpg,aspirin,test
train/atorvastatin/atorvastatin_ed0d5c17-0481-4d6b-8051-8d6e47f49ce5_00428.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_9786388d-ac8d-4646-9fe4-b33e8fda86b2_00161.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_ec1d1722-d035-4a8b-b3ab-d2d93f2fd4bb_00201.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_9f8ca507-b784-4d18-8d3e-d7d68072c416_00407.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_173474b6-26b4-46f2-a12a-64753ae5e905_00084.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_3eee2ddb-851e-15ad-e063-6394a90a173a_00263.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_73cefb0b-1747-4fe0-b252-377f4ed94c6f_00243.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_00076.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_f2d8b5e9-6ff2-4efa-ab01-e13df29f7371_00284.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_6600f22e-d303-4fe3-8212-accd6fb06e62_00234.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_85fbaf22-017b-4163-b33e-c6594994859b_00307.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_85fbaf22-017b-4163-b33e-c6594994859b_00314.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_7fc58ce3-f069-409b-b36f-bb23ce21fb6f_00256.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_301ef8f1-6b5f-234b-e063-6294a90ad2d3_00331.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_173474b6-26b4-46f2-a12a-64753ae5e905_00085.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_00077.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_bd26679f-f8ff-41d2-a384-bd1f66f8a614_00271.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_00069.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_85fbaf22-017b-4163-b33e-c6594994859b_00310.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4e06b20d-cc5d-46eb-991b-5972248de3af_00124.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_73cefb0b-1747-4fe0-b252-377f4ed94c6f_00245.jpg,atorvastatin,train
